110.832 72.144 174.959
194.046 27.0797 68.0365
115.954 68.7191 218.016
138.312 175.24 184.987
140.467 16.9843 92.0351
189.011 225.192 181.994
126.875 89.83 135.019
231.238 182.958 153.975
210.169 245.757 177.017
24.3988 217.045 122.007
104.763 87.1694 207.986
76.8483 142.191 171.964
148.589 209.974 217.017
146.296 244.992 59.0437
91.1171 73.7745 73.9703
34.962 210.812 190.991
95.8075 9.77869 155.024
185.699 71.9915 199.972
234.18 10.0442 66.9164
17.79 21.7265 21.0165
249.171 149.037 33.8824
213.254 114.982 220.024
77.0774 143.935 159.01
28.0156 42.1378 129.001
125.786 33.1573 50.1271
87.325 91.8404 25.0782
143.082 36.084 167.938
120.919 225.707 25.9759
15.6896 33.8272 111.039
142.135 209.987 97.0216
116.013 155.078 10.9976
222.253 67.0494 208.017
128.957 228.045 105.003
107.761 56.7455 69.9798
47.7602 225.879 204.964
244.35 32.1119 84.0778
87.7086 246.894 19.9766
18.8766 72.0741 185.008
208.06 165.287 205.927
38.7784 212.894 22.0185
235.12 236.816 12.0315
66.9862 43.0502 119.932
84.677 36.1906 92.033
229.942 9.86979 126.965
55.2674 156.875 184.987
26.2163 78.9433 26.9732
52.9792 34.8005 30.9184
119.91 192.926 151.033
61.9152 24.0026 209.938
46.0405 223.75 218.058
232.269 30.141 60.0646
137.272 114.049 66.008
164.14 52.0026 178.976
249.234 77.1817 98.874
98.79 162.937 168.099
161.284 129.145 242.051
94.2264 28.0581 228.041
145.905 23.2563 69.0053
232.508 89.992 130.032
81.9667 225.94 241.011
222.107 126.267 143.916
169.972 131.26 138.995
150.191 54.1706 138.01
58.124 31.1238 140.123
193.051 243.056 11.0006
148.992 55.0586 69.9714
215.01 29.1906 45.9877
89.1242 211.039 230.032
246.551 209.985 240.049
31.0206 126.845 107.017
220.614 195.021 35.9876
124.855 84.7055 86.9094
56.1258 155.919 171.987
83.2094 72.7104 8.99535
184.159 91.0163 162.023
183.36 155.911 36.0451
19.032 239.016 95.9593
245.827 24.0438 193.977
187.094 67.8364 155.01
55.7703 28.7707 242.112
43.1078 74.2025 204.952
17.1267 84.7816 6.01817
150.974 117.855 200.935
176.824 25.6394 148.925
151.87 5.96238 33.9849
59.3782 76.1185 14.0607
213.464 91.0851 152.01
182.367 121.093 37.0631
150.86 192.099 49.999
159.022 183.328 161.932
124.136 237.97 130.954
158.717 220.111 110.956
101.106 31.0479 123.02
7.77768 93.877 217.963
232.195 10.099 188.97
92.139 32.077 48.1118
225.109 25.0595 100.988
52.8111 58.8065 29.938
33.6103 24.8951 45.0072
118.434 53.8742 27.9026
71.8766 111.961 168.053
11.8865 23.0158 90.9848
127.143 42.9969 11.0196
136.827 123.245 246.114
196.009 46.1583 86.8952
230.885 88.8792 68.0602
39.7644 223.063 52.0324
203.59 168.902 184.038
147.038 208.909 135.986
198.055 85.0468 243.97
122.211 38.7453 125.043
151.858 172.776 46.953
140.913 116.97 99.0714
32.1088 177.176 152.975
174.646 217.801 67.9755
53.0851 82.9944 116.907
14.0174 40.2402 26.9685
207.816 241.898 48.9903
155.784 184.079 180.985
62.714 66.3045 102.033
83.7092 53.2347 139.993
182.99 91.8462 171.978
141.192 122.767 39.0869
53.0211 246.013 170
215.687 41.0927 109.02
16.1674 198.128 127.958
86.3052 25.2346 175.993
69.7089 163.702 42.0599
38.9624 181.155 94.9863
59.7458 215.904 161.977
248.734 103.778 224.056
139.892 21.1726 111.026
194.184 35.1751 140.983
20.1802 66.0976 148.876
97.6572 107.676 212.019
57.8832 148.943 33.007
77.7788 121.196 142.039
217.8 245.772 219.013
162.851 236.741 13.9956
94.0283 25.837 241.956
226.42 199.019 139.953
239.827 62.7174 239.017
39.7368 68.8722 118.015
205.74 109.11 9.05231
13.9889 194.9 77.0075
195.957 105.16 239.983
163.249 198.141 243.975
107.89 14.1031 182.021
66.6453 9.81448 66.0675
27.9688 191.885 192.94
167.739 128.943 185.018
99.8543 166.09 133.023
70.7847 163.799 54.9788
147.015 242.195 43.027
180.91 92.1324 111.97
35.1607 14.272 88.9875
231.008 60.2199 77.0326
62.7465 64.9745 112.014
148.86 51.7986 233.05
217.609 133.847 94.0334
50.8936 84.1556 78.0325
228.763 44.1384 39.0352
247.831 6.14658 131.055
28.003 211.917 67.9499
33.8965 124.287 141.973
9.2585 163.891 124.022
14.193 115.106 156.978
101.393 169.092 185.999
220.419 129.901 31.9797
227.753 147.909 215.056
248.312 201.25 90.0527
203.699 55.9101 122.032
27.928 175.848 242.049
104.94 11.7761 227.99
238.454 137.904 233.015
19.6732 205.887 19.0072
122.793 207.904 78.9898
210.09 42.0508 227.978
34.9126 99.7743 186.968
61.7641 195.162 157.027
196.77 205.678 157.963
145.304 141.938 150.027
101.138 222.286 75.05
89.9578 117.854 109.001
229.841 195.957 122.989
67.1142 244.176 242.074
105.818 218.831 103.047
198.002 103.078 203.99
217.897 70.8097 117.025
116.85 101.141 204.063
88.7746 6.19264 179.96
35.1674 127.188 55.0754
50.4138 106.135 158.99
100.001 234.012 34.9433
66.8745 144.711 240.043
246.774 210.087 228.128
231.563 10.7857 177.092
85.2447 73.0709 99.0219
109.017 112.831 104.024
31.6904 105.156 115.942
153.488 96.143 11.0054
73.1761 37.1462 243.971
154.169 162.061 212.022
59.2038 25.9592 229.012
234.39 111.018 149.964
69.1039 15.2242 168.068
67.787 206.782 248.025
71.7823 6.03114 199.039
177.072 58.2473 99.9548
83.9332 149.269 43.0706
236.466 87.8794 235.023
224.108 11.9217 234.008
233.902 216.808 65.0785
193.836 64.8722 52.9722
217.215 16.0653 76.9632
244.644 159.923 198.083
234.76 68.9322 128.011
154.984 198.029 28.9259
206.305 144.187 229.109
209.183 227.964 21.9079
145.207 55.9152 169.038
105.111 188.902 133.997
167.023 17.914 49.0227
185.691 50.0251 148.897
50.281 54.8458 247.879
84.9215 23.9987 187.986
158.851 22.802 160.008
64.3051 9.96056 114.008
30.1387 86.3705 127.027
159.885 25.3185 91.9287
123.851 188.181 227.169
114.991 73.2431 77.0663
71.0065 231.161 164.053
12.0213 218.028 175.063
172.933 171.047 147.977
46.7825 116.761 191.115
76.365 243.984 46.9679
49.7416 156.037 228.043
31.6525 53.1318 21
140.367 115.959 114.01
193.988 215.913 50.9747
176.231 48.9681 18.0081
123.159 103.902 95.9193
44.2256 143.807 81.889
51.2408 21.9613 60.9977
211.435 92.9303 73.1391
104.989 167.039 85.0784
125.885 201.827 39.0387
96.9355 127.092 240.039
208.074 15.9981 103.994
95.2194 178.065 152.998
195.193 246.04 243.055
204.934 149.084 103.069
164.272 243.337 219.807
19.5377 97.572 65.0414
230.137 116.944 98.0276
6.782 54.1534 151.048
229.665 93.0847 54.9112
227.872 30.211 225.024
114.802 213.859 59.0647
188.031 183.254 164.122
36.8691 194.026 219.947
142.356 38.8584 89.0225
79.2542 163.061 163.951
146.06 235.826 122.977
151.63 223.714 67.9546
40.9077 143.87 214.076
52.6799 161.769 67.0203
168.805 142.844 26.0199
71.7859 53.2578 71.0023
245.715 113.064 19.1142
147.837 217.261 189.126
13.9201 81.3043 111.082
33.2703 221.981 93.0221
195.809 248.835 112.006
239.952 118.916 193.022
111.974 94.0514 155.973
70.9118 41.023 131.132
19.0269 17.6156 242.031
223.733 246.904 116.024
245.049 211.243 10.0384
182.221 243.996 195.936
83.8191 63.0055 172.987
191.315 179.204 196.119
19.9843 134.09 169.913
158.402 170.076 129.947
140.07 86.1025 172.004
169.884 63.95 63.9713
51.104 246.218 62.0166
42.046 13.8528 244.961
134.144 8.02661 22.987
208.916 219.799 199.919
197.972 170.265 136.96
151.69 155.205 110.928
14.1356 191.106 218.058
214.462 82.9137 52.0168
20.007 236.041 106.99
158.86 60.8481 21.0944
67.7856 176.748 227.048
26.1993 233.306 166.033
147.137 89.1352 138.986
144.019 24.2479 53.0222
247.333 128.771 126.899
9.03211 159.342 145.072
162.708 230.175 39.9657
37.7536 217.087 42.9536
9.95673 68.9788 17.8951
59.9846 42.8799 203.002
29.2509 163.089 217.079
14.101 14.6844 53.0864
153.436 7.92671 110.131
37.7315 34.1962 7.97348
234.869 231.807 149.95
39.2296 179.825 84.0582
178.397 9.06875 203.022
36.1013 57.8281 151.03
58.0375 192.803 139.152
219.597 151.03 45.9921
40.0159 55.3013 201.977
236.032 191.239 234.108
106.103 214.048 18.0188
29.6152 128.199 205.05
180.012 71.8988 243.081
124.725 13.2378 81.911
45.215 114.881 177.863
139.336 191.047 151.061
126.147 99.1571 174.983
151.657 28.8475 224.028
244.196 22.5982 209.984
181.897 69.9868 214.106
248.122 95.9271 10.9693
39.8534 18.9047 227.995
135.731 100.752 193.988
226.724 230.053 189.984
142.168 236.863 203.005
165.336 243.119 244.102
191.851 109.161 114.017
85.9691 112.109 80.8836
183.287 49.8979 205.979
217.678 198.9 84.9832
115.415 179.044 72.9981
193.305 212.958 38.0396
196.022 38.1849 188.865
224.751 240.87 63.099
80.4074 161.861 135.818
21.3286 52.8196 244.014
213.355 83.818 17.9574
248.206 182.116 78.9592
67.0746 144.686 225.981
31.3099 173.045 217.024
113.453 75.1083 136.002
149.038 213.859 205.966
85.1162 167.96 199.976
50.6668 127.997 103.138
70.1071 97.2146 60.8621
70.983 144.828 61.9907
184.448 177.724 89.0188
238.424 66.8922 225.012
222.29 89.0548 208.929
48.1124 224.861 184.083
11.9356 157.881 233.972
70.6271 236.122 75.0082
230.475 123.053 9.03431
199.045 127.173 235.101
215.176 244.844 199.018
21.4007 6.91514 136.937
12.0468 144.192 114.097
37.7754 68.179 104.03
155.709 64.0756 34.8896
165.232 236.767 113.851
186.63 120.363 214.033
66.5502 220.972 71.9608
93.0669 116.175 124.015
220.433 44.6518 75.0293
114.69 145.954 113.023
110.202 127.897 136.956
110.091 60.0603 58.9654
88.7249 92.9503 74.9569
124.146 35.078 165.983
127.952 11.9796 67.0538
22.2509 213.171 230.927
179.175 131.302 247.833
203.22 119.025 154.86
23.6599 169.097 198.993
141.845 114.725 81.0083
90.1764 184.944 173.893
220.761 67.8741 142.963
195.892 208.967 143.925
104.753 84.1552 26.0258
52.7214 137.853 195.966
237.869 142.905 173.013
103.768 142.847 230.95
136.603 183.108 12.9614
227.721 28.1789 215.137
18.693 56.999 40.0368
93.6067 82.1013 158.039
95.7954 136.91 142.993
63.4264 242.068 19.9747
194.066 148.892 205.003
209.911 128.114 119.117
87.8052 128.183 48.0051
151.558 30.2269 136.009
223.173 71.8667 240.805
213.717 181.122 248.017
105.127 86.1662 239.892
222.305 129.919 193.982
71.6328 184.98 190.982
190.051 71.1819 103.016
104.917 186.85 122.996
74.8661 201.817 80.0383
160.784 73.1071 236.015
206.941 205.144 63.0337
139.864 196.839 194.92
13.7224 141.096 186.968
199.776 33.945 118.977
179.228 237.108 228.023
180.17 132.402 236.203
233.779 45.1179 100.915
175.268 61.8854 117.848
200.371 79.8099 222.098
247.133 218.062 92.9299
164.019 43.0943 74.0171
215.904 13.9721 205.942
19.9094 107.124 246.019
157.802 183.801 68.9994
224.098 11.2529 223.213
6.05779 95.9626 140.089
147.421 55.0908 155.933
221.419 111.816 41.9534
99.9712 59.2072 11.0376
74.9012 239.373 130.012
12.8103 183.186 13.0233
242.872 47.8463 59.9972
55.1342 98.8861 45.9381
216.218 20.045 160.911
35.0154 38.7536 153.887
33.3883 200.063 96.0191
69.8993 163.032 246.029
20.9869 15.6891 65.976
122.898 16.8531 231.937
128.289 152.348 193.95
210.57 37.8324 168.024
70.9381 106.89 158.003
130.761 207.21 20.0227
136.941 102.971 232.088
225.901 198.004 179.073
24.8926 132.953 85.0143
64.0586 176.14 188.04
123.925 126.079 106.056
125.253 211.289 232.058
78.8954 14.2054 86.0182
68.7527 124.084 206.005
221.226 219.164 95.964
49.9714 209.155 74.0709
149.226 26.0498 27.9888
183.023 139.824 114.957
194.221 65.1185 247
105.885 32.0617 164.06
97.5411 48.0511 31.0019
165.31 156.074 78.9644
13.7902 174.972 98.0122
103.822 224.92 233.266
199.862 223.886 161.098
158.227 49.7927 206.906
161.277 36.419 12.986
13.8901 39.1836 158.101
126.25 55.0607 157.087
158.65 89.8582 174.868
135.889 70.1044 56.0196
143.857 29.0899 13.0285
179.94 220.882 157.97
199.973 12.087 125.92
236.785 131.995 246.933
243.348 25.0742 101.997
150.322 139.289 198.95
178.986 27.0735 9.10124
132.974 70.0478 136.007
119.201 85.9631 105.096
37.7794 79.6564 174.911
170.092 147.334 245.95
199.919 207.888 108.004
23.1632 115.764 189.038
235.229 126.827 168.146
44.0648 219.865 134.092
123.303 104.127 107.989
176.073 148.434 163.969
181.301 243.774 128.97
131.413 243.97 31.9925
90.2727 101.888 154.143
55.8929 87.8076 179.956
237.072 150.641 66.0088
92.6606 139.952 71.0515
147.945 106.991 171.942
164.534 243.12 234.033
153.256 96.8727 203.015
50.0392 82.787 101.032
212.942 178.647 232.213
23.0122 138.881 234.026
221.802 67.1725 152.981
57.8086 234.96 41.986
120.816 80.8618 42.9356
142.135 10.0728 249.027
205.142 147.776 113.968
173.343 9.87844 118.968
158.077 71.8778 222.101
103.687 220.804 93.0357
47.7911 92.9347 19.9931
39.9949 139.744 139.166
203.989 53.9844 248.064
202.847 245.948 137.02
81.8765 195.093 220.008
158.106 100.07 78.9667
30.1167 76.0691 71.0266
211.642 13.3281 22.9513
154.376 175.952 27.9578
97.9017 157.948 149.031
194.822 197.126 87.0675
164.465 199.144 228.027
148.819 135.145 110.988
105.926 72.9464 101.926
102.064 78.7671 9.11193
155.979 202.73 170.136
115.768 230.907 198.021
147.071 214.145 237.016
26.8751 129.088 94.1205
215.155 211.236 231.897
80.0938 162.162 146.043
144.213 24.8229 42.1818
243.662 136.833 210.986
232.752 230.015 218.984
184.627 45.0238 119.025
211.512 115.14 91.9577
6.94916 156.915 84.1955
176.085 107.694 12.938
179.725 101.018 218.052
126.69 89.0806 63.1804
244.96 228.992 191.055
159.909 92.1375 97.9311
196.593 232.908 207.986
138.837 188.813 28.0394
97.1386 187.989 238.048
13.0102 185.965 177.983
15.901 143.174 198.996
55.0322 42.9216 219.078
51.8341 46.9968 142.028
247.149 208.882 216.009
73.704 78.0083 186.813
74.7967 83.2348 134.995
24.6478 232.013 183.983
29.9802 234.958 69.0345
166.136 219.828 135.143
73.4258 247.92 187.889
140.245 102.854 27.0632
127.339 210.84 247.924
43.2247 218.03 241.963
200.762 14.213 46.9408
113.794 67.9551 239.972
140.276 189.017 140.081
197.497 30.8361 52.218
66.9544 143.006 132.979
56.174 201.014 196.065
156.882 79.8687 71.0388
174.118 181.858 121.992
161.79 91.1298 164.164
119.287 113.126 145.997
132.161 128.228 151.988
128.984 137.053 181.9
111.982 130.17 165.113
199.005 169.737 125.157
110.769 72.113 89.8483
211.055 35.882 185.831
72.6076 83.7845 123.068
18.2589 61.0648 113.984
30.6859 90.1908 214.121
23.9907 74.942 48.9563
139.803 198.627 230.07
153.554 92.1251 218.017
109.524 99.9444 66.9146
151.931 248.037 97.9829
248.831 87.1243 132.964
131.937 170.089 25.9846
114.222 11.2146 12.9981
137.088 60.08 98.0993
185.463 5.94442 85.9879
161.893 106.122 224.945
20.8702 73.3006 214.92
171.965 157.825 99.9837
97.7696 150.986 190.997
232.473 95.9572 25.0474
242.41 72.0713 148.045
181.937 192.895 146.986
58.8801 78.1086 58.1277
124.704 170.813 106.15
198.925 163.052 77.0291
130.097 180.97 51.0412
249.214 181.084 169
27.7899 155.07 131.029
83.6181 172.022 214.03
190.244 156.247 165.938
18.9949 146.03 128.075
78.5345 178.852 27.9989
125.258 192.409 61.9596
113.355 237.963 57.9995
96.6492 141.31 168.932
245.895 122.008 102.009
236.45 43.107 224.983
82.2044 20.1596 116.954
212.21 141.049 159.034
181.087 112.82 151.025
15.8341 167.088 170.939
124.997 84.9119 216.954
183.871 11.1658 7.0496
176.71 80.7383 76.9971
172.809 80.2478 87.0191
54.1752 30.1374 122.086
106.124 32.907 77.0441
223.171 107.867 124.944
21.9395 107.132 236.016
151.133 186.097 216.086
63.033 83.8529 205.902
51.0942 46.651 158.024
61.802 174.005 207.049
65.2144 189.859 24.0896
185.012 126.998 26.9174
43.1667 16.1942 217.966
98.9473 184.912 87.9684
132.449 145.971 14.8591
95.3575 57.8721 103.915
16.0904 125.948 135.963
81.4081 211.06 47.0624
9.08777 164.084 186.049
146.522 226.925 154.007
120.141 180.732 85.9571
66.1935 234.726 192.099
186.278 120.994 201.974
194.557 234.937 149.021
109.056 249.292 34.0225
220.687 219.154 83.136
241.952 134.178 13.0075
14.3365 121.984 117.979
224.719 142.88 74.0089
82.8476 112.303 236.849
138.633 249.056 145.105
229.988 249.172 192.96
244.52 25.1066 227.999
39.6345 206.89 174.002
140.333 94.9305 76.0254
10.8057 99.2751 102.999
134.143 158.02 90.9939
118.774 50.6275 237.847
106.48 131.275 51.1
189.227 18.1854 105.94
133.138 65.396 238.997
244.619 195.052 139.164
249.751 228.256 134.988
109.282 189.056 46.0088
150.083 152.101 97.9861
203.877 116.946 75.9526
69.7868 126.039 47.9564
151.375 138.024 217.824
130.096 60.1962 82.0399
181.191 193.225 34.9058
144.105 238.979 216.91
21.88 177.932 130.103
129.619 149.871 35.0559
180.958 142.892 70.0728
90.4182 110.259 19.0475
231.753 149.836 15.9323
127.135 189.691 177.904
36.9628 36.0985 99.8997
216.936 103.904 181.945
147.618 248.887 231.967
75.9928 225.135 173.985
170.073 136.988 43.9236
34.1041 139.11 118.128
199.1 122.704 173.079
234.668 212.169 164.018
237.211 234.981 26.9076
141.998 210.994 38.0444
232.206 195.843 96.0067
106.023 87.9239 80.1271
43.8802 229.866 117.973
224.183 155.04 189.986
144.68 228.911 249.092
173.096 169.975 166.061
208.277 141.991 184.022
168.126 40.169 58.116
72.8835 243.089 61.9587
119.025 115.015 156.928
169.24 61.952 205.822
48.2876 156.19 248.064
151.947 245.89 164.04
53.0248 44.0559 179.866
92.8725 224.28 13.1147
147.376 152.993 72.8978
54.018 42.1036 12.1125
229.325 166.488 65.8281
189.531 192.877 120.873
217.045 245.003 233.713
204.026 81.0206 210.002
176.058 95.92 246.028
210.881 157.081 166.853
173.357 103.133 184.002
105.73 248.086 73.9729
113.853 236.896 187.891
129.742 129.888 142.139
104.844 165.096 54.0252
190.838 101.342 80.0189
204.266 82.1252 87.9861
193.982 134.792 147.141
190.142 192.155 109.067
188.871 102.891 91.9227
171.598 180.117 217.008
195.711 23.0733 24.0542
24.0152 34.8382 79.0152
179.846 35.0765 98.0222
79.1618 18.8546 225.946
18.7331 16.0425 156.094
226.247 225.944 236.062
213.807 218.021 182.056
199.432 102.726 32.2306
14.2641 59.0085 227.023
179.241 30.0479 24.9957
233.891 168.15 163.932
50.4257 228.786 78.9563
208.054 60.9759 99.0019
48.2707 49.0353 127.891
76.7069 223.086 40.9392
20.1314 195.14 152.994
38.805 106.112 58.0227
156.466 169.93 98.1056
195.953 170.971 107.917
172.187 14.1715 104.124
165.808 125.875 211.037
226.482 28.212 190.946
204.755 149.893 134.824
53.9544 175.634 152.045
63.0341 140.979 79.0877
64.1431 102.771 228.043
175.07 34.9845 182.012
9.82433 139.127 60.0596
182.312 201.936 189.942
82.3666 134.64 227.122
103.215 99.0017 128.855
109.326 101.282 30.9811
9.22084 90.0823 246.903
30.3514 158.219 84.9787
121.613 110.746 46.0617
64.7075 193.073 33.9332
239.05 126.185 155.017
116.786 55.8648 7.19626
49.0321 227.012 16.0942
90.1004 224.848 24.7807
48.3142 60.1821 16.9375
73.8075 116.97 132.188
175.942 179.061 112.031
80.5372 20.1949 216.068
50.1761 205.015 232.996
129.04 13.9028 158.999
6.19511 195.973 235.968
122.982 209.07 221.031
68.8521 104.151 195.854
238.808 51.2199 6.88408
63.0088 221.768 125.906
199.793 58.7828 212.953
96.8321 197.934 95.0241
8.16718 95.9692 127.174
51.8557 185.971 226.259
141.762 42.0618 71.1166
109.713 238.991 173.121
9.08255 218.758 213.013
243.569 107.224 122.029
161.27 149.107 147.927
43.9454 247.128 215.079
232.033 145.053 26.937
150.899 65.2251 193.859
42.9995 175.789 133.981
92.2636 239.811 65.9645
11.7777 35.2095 244.013
220.605 202.074 56.0115
49.2911 97.0378 200.159
232.152 110.027 166.789
42.2096 34.2842 84.9659
159.954 35.0673 40.0376
234.343 180.159 22.9225
210.826 141.066 172.936
171.57 168.051 72.9661
184.993 140.861 89.0319
107.917 115.966 191.1
146.006 11.5419 140.033
124.911 145.137 226.141
